id,LLScore_Original,PPL_Original,LLScore_Randomized,PPL_Randomized,LLScore_Change,PPL_Change
8603411,-617.5952568054199,32.7609977722168,-633.0477476119995,35.74966812133789,-15.45249080657959,2.9886703491210938
8603412,-699.89812707901,33.685787200927734,-708.7969670295715,35.2263298034668,-8.898839950561523,1.5405426025390625
8603413,-630.3757429122925,46.70048522949219,-650.3511533737183,54.048641204833984,-19.97541046142578,7.348155975341797
8603417,-712.2772779464722,44.19929885864258,-724.3201942443848,47.12327194213867,-12.042916297912598,2.9239730834960938
8603421,-673.5584728717804,41.31879806518555,-688.5253629684448,44.88068389892578,-14.966890096664429,3.5618858337402344
8603423,-662.0459904670715,48.01982879638672,-656.925371170044,45.57382583618164,5.120619297027588,-2.446002960205078
8603424,-676.8790373802185,44.82164764404297,-709.1239848136902,53.72307586669922,-32.24494743347168,8.90142822265625
8603426,-675.9052658081055,23.533756256103516,-692.7067217826843,25.45589256286621,-16.801455974578857,1.9221363067626953
8603428,-569.492841720581,20.68103790283203,-602.8422698974609,24.695173263549805,-33.34942817687988,4.014135360717773
8603430,-753.7163388729095,39.51439666748047,-752.4512374401093,39.27129364013672,1.265101432800293,-0.24310302734375
8603431,-863.7049973011017,39.46208953857422,-903.0190932750702,46.6482048034668,-39.314095973968506,7.186115264892578
8603440,-748.8989586830139,40.74856185913086,-767.4256010055542,44.6626091003418,-18.526642322540283,3.9140472412109375
8603444,-460.80735445022583,54.98280334472656,-459.52237606048584,54.37186050415039,1.2849783897399902,-0.6109428405761719
8603445,-432.6939175128937,40.37612533569336,-443.22965383529663,44.18068313598633,-10.535736322402954,3.8045578002929688
8603447,-634.319849729538,26.752592086791992,-659.4201791286469,30.46824073791504,-25.100329399108887,3.715648651123047
8603448,-697.9536731243134,40.16020584106445,-707.6220302581787,42.26806640625,-9.668357133865356,2.107860565185547
8603460,-458.0322723388672,59.714439392089844,-458.43154764175415,62.17879104614258,-0.3992753028869629,2.4643516540527344
8603461,-505.79050064086914,59.08373260498047,-513.2895622253418,62.76715850830078,-7.499061584472656,3.6834259033203125
8603463,-450.72755432128906,45.591670989990234,-461.63484239578247,50.006832122802734,-10.907288074493408,4.4151611328125
8603464,-291.36805295944214,15.623172760009766,-316.8253402709961,19.86418342590332,-25.457287311553955,4.241010665893555
8603465,-764.291179895401,28.149120330810547,-816.3091766834259,35.327754974365234,-52.0179967880249,7.1786346435546875
8603466,-590.2071218490601,29.72519302368164,-625.0952024459839,36.3248176574707,-34.88808059692383,6.5996246337890625
8603469,-794.6090793609619,29.409425735473633,-846.2582683563232,36.63847732543945,-51.64918899536133,7.22905158996582
8603472,-654.666850566864,47.039207458496094,-657.5642609596252,47.84779739379883,-2.8974103927612305,0.8085899353027344
8603477,-587.8997192382812,75.39884948730469,-603.6188049316406,84.63717651367188,-15.719085693359375,9.238327026367188
8603479,-752.6843016147614,40.76420974731445,-803.4608726501465,52.3491325378418,-50.77657103538513,11.584922790527344
8603482,-477.4566020965576,22.206111907958984,-509.1380982398987,27.278301239013672,-31.681496143341064,5.0721893310546875
8603488,-1006.9474277496338,42.8311882019043,-1052.1948680877686,50.708839416503906,-45.247440338134766,7.877651214599609
8603489,-602.1954574584961,26.385150909423828,-630.0991363525391,30.705808639526367,-27.90367889404297,4.320657730102539
8603490,-749.27880692482,28.789037704467773,-757.5307831764221,30.334959030151367,-8.251976251602173,1.5459213256835938
8603491,-657.4653997421265,33.021419525146484,-687.7477819919586,38.04909133911133,-30.282382249832153,5.027671813964844
8603492,-644.3112297058105,42.35114669799805,-681.2481565475464,52.49642562866211,-36.93692684173584,10.145278930664062
8603493,-596.3559949398041,21.975482940673828,-609.732907295227,23.55263900756836,-13.376912355422974,1.5771560668945312
8603494,-672.3606300354004,32.00129699707031,-694.6489853858948,35.89739990234375,-22.288355350494385,3.8961029052734375
8603495,-547.1260113716125,24.52191734313965,-577.4810407161713,29.285194396972656,-30.355029344558716,4.763277053833008
8603496,-355.15386724472046,31.440465927124023,-359.6822726726532,32.85358428955078,-4.528405427932739,1.4131183624267578
8603497,-551.2965054512024,48.53910446166992,-575.2886018753052,57.4737434387207,-23.992096424102783,8.934638977050781
8603501,-581.5496337413788,23.185138702392578,-640.9080994129181,31.956260681152344,-59.35846567153931,8.771121978759766
8603502,-665.7785892486572,50.216548919677734,-677.3861861228943,53.76510238647461,-11.60759687423706,3.548553466796875
8603504,-645.103075504303,60.88195037841797,-642.2253251075745,59.77617645263672,2.8777503967285156,-1.10577392578125
8603505,-616.0907335281372,17.795198440551758,-660.2617444992065,21.874799728393555,-44.171010971069336,4.079601287841797
8603512,-988.9528691768646,48.339378356933594,-1025.0353074073792,55.68697738647461,-36.082438230514526,7.347599029541016
8603517,-655.0951819419861,39.658687591552734,-660.5818018913269,40.900150299072266,-5.48661994934082,1.2414627075195312
8603525,-764.4335293769836,33.33393096923828,-800.9010543823242,40.0764274597168,-36.467525005340576,6.742496490478516
8603529,-779.3441133499146,30.513704299926758,-820.3885860443115,36.53225326538086,-41.04447269439697,6.018548965454102
8603531,-736.1904680728912,26.362897872924805,-760.0076794624329,29.306575775146484,-23.817211389541626,2.9436779022216797
8603532,-1166.224811553955,17.433507919311523,-1295.4485123157501,23.74461555480957,-129.22370076179504,6.311107635498047
8603534,-693.9027965068817,46.23407745361328,-755.7664341926575,65.07270050048828,-61.86363768577576,18.838623046875
8603536,-641.5211625099182,34.61599349975586,-699.2546830177307,47.621559143066406,-57.7335205078125,13.005565643310547
8603537,-514.4496417045593,45.18377685546875,-540.5570197105408,54.823890686035156,-26.107378005981445,9.640113830566406
8603539,-626.0724902153015,35.7860107421875,-642.2375380992889,39.24911117553711,-16.165047883987427,3.4631004333496094
8603541,-538.8754065036774,19.633007049560547,-601.886804819107,27.80849266052246,-63.01139831542969,8.175485610961914
8603542,-570.1055145263672,35.274471282958984,-590.3343200683594,40.028411865234375,-20.228805541992188,4.753940582275391
8603549,-319.63046979904175,26.08956527709961,-351.31738662719727,36.0487174987793,-31.686916828155518,9.959152221679688
8603550,-448.6679434776306,36.210296630859375,-455.93810081481934,38.3787841796875,-7.270157337188721,2.168487548828125
8603554,-1159.5346784591675,23.76294708251953,-1232.7988328933716,29.029216766357422,-73.2641544342041,5.266269683837891
8603555,-716.5272057056427,18.626789093017578,-737.0785522460938,20.25666618347168,-20.55134654045105,1.6298770904541016
8603557,-819.8363208770752,27.27012062072754,-860.2893199920654,32.1016845703125,-40.452999114990234,4.831563949584961
8603561,-275.36647939682007,20.614717483520508,-276.9709703922272,20.981414794921875,-1.6044909954071045,0.3666973114013672
8603566,-444.0153751373291,18.562692642211914,-443.98250579833984,18.558679580688477,0.03286933898925781,-0.0040130615234375
8603569,-602.1307559013367,35.26545333862305,-610.0437664985657,36.95594024658203,-7.913010597229004,1.6904869079589844
8603570,-536.8187351226807,43.83416748046875,-536.8187351226807,43.83416748046875,0.0,0.0
8603571,-397.1838083267212,16.39651870727539,-406.90488958358765,17.558311462402344,-9.721081256866455,1.1617927551269531
8603575,-602.7798080444336,33.26593017578125,-637.6419763565063,40.740421295166016,-34.862168312072754,7.474491119384766
8603576,-329.8126473426819,25.36720848083496,-359.4400405883789,33.91719055175781,-29.62739324569702,8.549982070922852
8603582,-591.4511358737946,24.459854125976562,-645.1455450057983,32.69667053222656,-53.694409132003784,8.23681640625
8603585,-679.3824620246887,49.62510681152344,-698.7327718734741,55.4624137878418,-19.3503098487854,5.837306976318359
8603586,-553.24485206604,49.209686279296875,-567.3351130485535,54.343101501464844,-14.090260982513428,5.133415222167969
8603587,-771.2132821083069,22.988943099975586,-862.4360103607178,33.309326171875,-91.22272825241089,10.320383071899414
8603589,-639.463005065918,22.979961395263672,-671.9383850097656,26.945480346679688,-32.475379943847656,3.9655189514160156
8603594,-557.9721240997314,22.582216262817383,-609.3816022872925,30.095224380493164,-51.409478187561035,7.513008117675781
8603595,-719.422856092453,15.416650772094727,-788.4181687831879,20.04115104675293,-68.99531269073486,4.624500274658203
8603596,-535.1251602172852,109.29824829101562,-538.5738315582275,112.65520477294922,-3.448671340942383,3.3569564819335938
8603598,-629.471423625946,33.669761657714844,-681.5554533004761,45.04096221923828,-52.08402967453003,11.371200561523438
8603600,-491.9464044570923,52.84217834472656,-492.9367952346802,53.26591873168945,-0.9903907775878906,0.4237403869628906
8603601,-940.7887434959412,48.791534423828125,-982.3037552833557,58.906368255615234,-41.51501178741455,10.11483383178711
8603612,-759.4914095401764,11.49709701538086,-903.6554574966431,18.44913673400879,-144.16404795646667,6.95203971862793
8603618,-582.2106420993805,21.077861785888672,-617.7450873851776,25.387767791748047,-35.53444528579712,4.309906005859375
8603625,-659.485978603363,34.661293029785156,-684.502806186676,39.6512565612793,-25.01682758331299,4.989963531494141
8603626,-1225.835856437683,37.589820861816406,-1344.9700450897217,53.474308013916016,-119.13418865203857,15.88448715209961
8603627,-680.6191864013672,28.116836547851562,-706.2336790561676,32.4267463684082,-25.614492654800415,4.309909820556641
8603633,-725.3576431274414,25.487897872924805,-751.7403066158295,28.24928092956543,-26.38266348838806,2.761383056640625
8603634,-516.2665939331055,25.195520401000977,-531.6657638549805,27.74098777770996,-15.399169921875,2.5454673767089844
8603638,-950.3364572525024,31.288419723510742,-1009.5445394515991,39.293968200683594,-59.20808219909668,8.005548477172852
8603644,-749.4118504524231,65.80253601074219,-741.2736577987671,64.35784149169922,8.138192653656006,-1.4446945190429688
8603651,-423.0247688293457,20.52421760559082,-435.0636692047119,21.879671096801758,-12.038900375366211,1.3554534912109375
8603653,-552.3799242973328,43.966331481933594,-599.4450120925903,60.69053649902344,-47.06508779525757,16.724205017089844
8603654,-415.2924060821533,63.619754791259766,-422.4560260772705,68.34444427490234,-7.1636199951171875,4.724689483642578
8603657,-732.3738834857941,18.939706802368164,-758.2448537349701,21.01339340209961,-25.870970249176025,2.0736865997314453
8603658,-482.00597620010376,20.72797203063965,-512.8266525268555,24.65960693359375,-30.82067632675171,3.9316349029541016
8603661,-579.3589296340942,41.01095962524414,-599.8427667617798,46.76551055908203,-20.483837127685547,5.754550933837891
8603663,-637.8065288066864,38.26779556274414,-646.5240597724915,40.22236633300781,-8.717530965805054,1.9545707702636719
8603669,-309.7125039100647,26.972393035888672,-330.6657009124756,33.707496643066406,-20.95319700241089,6.735103607177734
8603670,-513.9216899871826,30.757829666137695,-557.3961496353149,41.098609924316406,-43.474459648132324,10.340780258178711
8603674,-630.6774122714996,21.046846389770508,-663.091144323349,24.614578247070312,-32.413732051849365,3.5677318572998047
8603675,-558.6712951660156,23.90932846069336,-618.4809522628784,32.92534255981445,-59.80965709686279,9.016014099121094
8603676,-868.7774419784546,39.69639587402344,-888.3425283432007,43.12760543823242,-19.565086364746094,3.4312095642089844
8603679,-687.4924421310425,45.57696533203125,-711.0787103176117,53.117515563964844,-23.586268186569214,7.540550231933594
8603684,-589.994414806366,38.16584014892578,-609.844735622406,43.140995025634766,-19.85032081604004,4.975154876708984
8603685,-460.7877197265625,36.594722747802734,-489.92962646484375,45.95098114013672,-29.14190673828125,9.356258392333984
8603686,-623.3604509830475,53.0083122253418,-633.1870627403259,56.432125091552734,-9.826611757278442,3.4238128662109375
8603689,-572.8735556602478,26.90673828125,-598.5910406112671,31.192522048950195,-25.717484951019287,4.285783767700195
8603700,-776.6708135604858,22.3468017578125,-860.4861996173859,31.682607650756836,-83.81538605690002,9.335805892944336
8603704,-677.3528277873993,22.67905044555664,-764.6946315765381,34.47563934326172,-87.3418037891388,11.796588897705078
8603712,-447.6133737564087,28.230369567871094,-452.86078357696533,29.3577938079834,-5.247409820556641,1.1274242401123047
8603713,-589.1636281013489,38.83808898925781,-588.9250245094299,38.78057098388672,0.2386035919189453,-0.05751800537109375
8603720,-473.36642718315125,19.63173484802246,-541.5974271297455,30.152658462524414,-68.23099994659424,10.520923614501953
8603722,-720.1080265045166,46.07920837402344,-720.3378772735596,46.135581970214844,-0.22985076904296875,0.05637359619140625
8603727,-920.0809288024902,20.42293930053711,-1005.5911808013916,26.457542419433594,-85.51025199890137,6.034603118896484
8603728,-826.8931245803833,20.67473793029785,-858.783448934555,23.236560821533203,-31.890324354171753,2.5618228912353516
8603733,-1061.9475831985474,21.148595809936523,-1102.419937133789,23.756908416748047,-40.4723539352417,2.6083126068115234
8603734,-409.38538455963135,22.229148864746094,-421.2673873901367,24.32293128967285,-11.882002830505371,2.093782424926758
8603736,-974.1508703231812,40.6092414855957,-995.0447497367859,43.96703338623047,-20.893879413604736,3.3577919006347656
8603738,-968.73051404953,28.231828689575195,-1024.6728801727295,34.2386360168457,-55.94236612319946,6.006807327270508
8603743,-1126.3356614112854,18.503650665283203,-1279.2967901229858,27.26698112487793,-152.96112871170044,8.763330459594727
8603746,-819.310446023941,34.70204162597656,-836.9665110111237,37.45842361450195,-17.656064987182617,2.7563819885253906
8603748,-631.8998336791992,23.558794021606445,-657.9902648925781,26.841556549072266,-26.090431213378906,3.2827625274658203
8603750,-844.975341796875,27.131216049194336,-872.7977428436279,31.069032669067383,-27.82240104675293,3.937816619873047
8603751,-589.0996398925781,21.503747940063477,-636.7857513427734,27.56625747680664,-47.68611145019531,6.062509536743164
8603753,-791.3102674484253,16.2209529876709,-859.0223627090454,20.588375091552734,-67.71209526062012,4.367422103881836
8603756,-950.9980525970459,24.849342346191406,-964.132682800293,25.976829528808594,-13.13463020324707,1.1274871826171875
8603760,-822.7652797698975,66.53858947753906,-851.6457538604736,77.10216522216797,-28.880474090576172,10.563575744628906
8603762,-354.3751459121704,61.59872817993164,-366.5132665634155,70.93629455566406,-12.138120651245117,9.337566375732422
8603773,-660.1827764511108,22.51247787475586,-747.2163181304932,33.940372467041016,-87.03354167938232,11.427894592285156
8603774,-876.9044036865234,51.936397552490234,-888.1392030715942,54.63239669799805,-11.2347993850708,2.6959991455078125
8603775,-884.063080072403,40.407230377197266,-885.2469389438629,40.607879638671875,-1.183858871459961,0.20064926147460938
8603777,-680.6015014648438,22.05729103088379,-707.4651527404785,24.921993255615234,-26.863651275634766,2.8647022247314453
8603778,-676.6380758285522,54.80467987060547,-686.380054473877,58.05671691894531,-9.741978645324707,3.2520370483398438
8603782,-496.7852087020874,19.9390869140625,-536.7703409194946,25.369718551635742,-39.98513221740723,5.430631637573242
8603784,-903.4637060165405,25.48834228515625,-956.6025688648224,30.83600616455078,-53.13886284828186,5.347663879394531
8603788,-971.4097299575806,26.04339599609375,-1070.138201713562,36.27278518676758,-98.72847175598145,10.229389190673828
8603790,-751.7438831329346,26.648273468017578,-803.8510382175446,33.457183837890625,-52.107155084609985,6.808910369873047
8603791,-886.0380570888519,38.33054733276367,-934.1087679862976,46.715171813964844,-48.07071089744568,8.384624481201172
8603796,-655.2957057952881,36.61748504638672,-672.0876121520996,40.15669250488281,-16.791906356811523,3.5392074584960938
8603801,-927.3716475963593,29.87331771850586,-970.3341379165649,34.96464920043945,-42.96249032020569,5.091331481933594
8603803,-514.7311174869537,34.80878448486328,-543.9070892333984,42.56717300415039,-29.175971746444702,7.758388519287109
8603808,-1000.9303772449493,23.988073348999023,-1054.4985008239746,28.434816360473633,-53.56812357902527,4.446743011474609
8603810,-624.7550582885742,39.4498291015625,-639.2945575714111,42.972320556640625,-14.539499282836914,3.522491455078125
8603812,-581.9139220714569,25.813968658447266,-600.1781952381134,28.586963653564453,-18.264273166656494,2.7729949951171875
8603813,-866.3597857952118,37.522335052490234,-914.2288594245911,45.8431282043457,-47.86907362937927,8.320793151855469
8603816,-964.449520111084,50.42698669433594,-1005.4591107368469,60.57696533203125,-41.00959062576294,10.149978637695312
8603817,-967.9305443763733,25.741104125976562,-1073.6358120441437,36.261451721191406,-105.70526766777039,10.520347595214844
8603822,-551.751959323883,39.58089065551758,-557.8847765922546,41.23270797729492,-6.132817268371582,1.6518173217773438
8603823,-900.2518272399902,42.56572341918945,-913.1912612915039,44.923614501953125,-12.939434051513672,2.357891082763672
8603824,-375.8195114135742,50.138370513916016,-404.7284245491028,70.8311767578125,-28.908913135528564,20.692806243896484
8603826,-634.4290924072266,27.229969024658203,-659.1600952148438,30.973299026489258,-24.731002807617188,3.7433300018310547
8603831,-506.8842544555664,25.771211624145508,-520.0566701889038,28.04180908203125,-13.172415733337402,2.270597457885742
8603833,-471.95059466362,16.32352066040039,-502.8622176647186,19.599735260009766,-30.911623001098633,3.276214599609375
8603835,-547.8441338539124,19.01824188232422,-603.8148121833801,25.695507049560547,-55.97067832946777,6.677265167236328
8603837,-719.9937629699707,20.08501434326172,-772.7578365802765,24.69162368774414,-52.764073610305786,4.606609344482422
8603838,-609.5105183124542,21.388790130615234,-623.9151477813721,22.994430541992188,-14.404629468917847,1.6056404113769531
8603839,-1089.9735698699951,32.535884857177734,-1166.6598773002625,41.5687141418457,-76.68630743026733,9.032829284667969
8603840,-972.6208205223083,44.01439666748047,-1009.034051656723,50.714027404785156,-36.41323113441467,6.6996307373046875
8604011,-863.020453453064,33.870094299316406,-936.4289677143097,45.70277786254883,-73.40851426124573,11.832683563232422
8604026,-928.9303598403931,20.40964698791504,-965.2700366973877,22.965513229370117,-36.33967685699463,2.555866241455078
8604028,-944.6032044887543,50.37602615356445,-967.0273933410645,55.288326263427734,-22.42418885231018,4.912300109863281
8604033,-977.5907759666443,25.733917236328125,-1058.1200940608978,33.62766647338867,-80.52931809425354,7.893749237060547
8604034,-802.6065707206726,26.468231201171875,-819.3016958236694,28.33473777770996,-16.695125102996826,1.866506576538086
8604036,-931.2453093528748,25.655479431152344,-1009.2720561027527,34.08724594116211,-78.02674674987793,8.431766510009766
8604041,-588.8981330394745,24.97867774963379,-623.8824570178986,30.24085235595703,-34.98432397842407,5.262174606323242
8604042,-969.4763607978821,35.780517578125,-1012.9422821998596,42.00524139404297,-43.46592140197754,6.224723815917969
8604046,-721.8644642829895,28.717571258544922,-725.6456577777863,29.227092742919922,-3.781193494796753,0.509521484375
8604053,-865.7447748184204,39.18954849243164,-898.0551319122314,44.93955612182617,-32.310357093811035,5.750007629394531
8604054,-485.1914384365082,17.070926666259766,-483.6811294555664,16.92081642150879,1.5103089809417725,-0.15011024475097656
8604057,-729.0074028968811,47.331783294677734,-752.4302136898041,53.57659149169922,-23.422810792922974,6.244808197021484
8604059,-617.3928415775299,42.17277145385742,-635.8722496032715,47.17061996459961,-18.479408025741577,4.9978485107421875
8604061,-1308.5598802566528,46.93227005004883,-1399.4244956970215,61.310699462890625,-90.86461544036865,14.378429412841797
8604065,-941.3417236804962,18.775047302246094,-997.0381164550781,22.550203323364258,-55.69639277458191,3.775156021118164
8604067,-678.45037317276,33.02176284790039,-715.6482176780701,40.001155853271484,-37.19784450531006,6.979393005371094
8604068,-875.3094863891602,26.530969619750977,-899.2334733009338,29.017980575561523,-23.92398691177368,2.487010955810547
8604070,-840.0681531429291,31.723907470703125,-925.9110960960388,45.16550827026367,-85.84294295310974,13.441600799560547
8604079,-987.580509185791,41.542579650878906,-1015.5683314800262,46.170143127441406,-27.98782229423523,4.6275634765625
8604087,-923.0625693798065,36.29511642456055,-982.6437067985535,45.76485061645508,-59.58113741874695,9.469734191894531
8604088,-704.1408524513245,32.65003204345703,-770.5803973674774,46.234825134277344,-66.43954491615295,13.584793090820312
8604093,-950.193553686142,21.22722816467285,-1034.3693089485168,27.8253173828125,-84.17575526237488,6.598089218139648
8604095,-657.0872390270233,27.165449142456055,-714.4126892089844,35.5899543762207,-57.32545018196106,8.424505233764648
8604101,-576.6930656433105,30.960023880004883,-591.785774230957,33.87015914916992,-15.092708587646484,2.910135269165039
8604119,-725.743145942688,17.813081741333008,-801.136513710022,24.025436401367188,-75.39336776733398,6.21235466003418
8604120,-957.9794850349426,28.490726470947266,-998.8134927749634,32.86324691772461,-40.83400774002075,4.372520446777344
8604121,-732.7949295043945,26.348358154296875,-762.2351760864258,30.04918670654297,-29.44024658203125,3.7008285522460938
8604143,-664.0979475975037,35.53147888183594,-689.4824466705322,40.72714614868164,-25.384499073028564,5.195667266845703
8604162,-399.0425777435303,178.1046142578125,-396.67737674713135,172.7169647216797,2.365200996398926,-5.3876495361328125
8604165,-392.7674341201782,27.128007888793945,-392.88864755630493,27.926185607910156,-0.12121343612670898,0.7981777191162109
8604166,-415.1164937019348,43.54462814331055,-420.5385446548462,45.744781494140625,-5.422050952911377,2.200153350830078
8604171,-835.9300141334534,25.858671188354492,-843.5154988765717,26.633277893066406,-7.585484743118286,0.7746067047119141
8604174,-401.16603326797485,51.05994415283203,-426.02766036987305,60.1246452331543,-24.861627101898193,9.064701080322266
8604175,-384.2213702201843,28.248924255371094,-384.2213702201843,28.248924255371094,0.0,0.0
8604179,-459.012264251709,82.56446838378906,-453.13775634765625,78.03003692626953,5.874507904052734,-4.534431457519531
8604181,-293.81714725494385,34.465736389160156,-290.9153459072113,33.28158187866211,2.901801347732544,-1.1841545104980469
8604183,-480.77536702156067,27.54145050048828,-488.8300621509552,29.114660263061523,-8.054695129394531,1.5732097625732422
8604184,-362.548620223999,47.31844711303711,-376.22743034362793,54.73040771484375,-13.678810119628906,7.411960601806641
8604186,-535.2973976135254,26.15416717529297,-578.4685392379761,34.03015899658203,-43.171141624450684,7.8759918212890625
8604189,-264.30257987976074,95.29154205322266,-264.30257987976074,95.29154205322266,0.0,0.0
8604190,-557.2967071533203,66.03604888916016,-567.0849118232727,71.07931518554688,-9.788204669952393,5.043266296386719
8604191,-291.60677909851074,40.09393310546875,-319.72880458831787,60.28523635864258,-28.12202548980713,20.191303253173828
8604193,-789.755126953125,21.867050170898438,-849.2510986328125,27.588171005249023,-59.4959716796875,5.721120834350586
8604194,-414.87993001937866,24.322067260742188,-430.65723419189453,27.460481643676758,-15.77730417251587,3.1384143829345703
8604198,-489.0310025215149,60.916507720947266,-489.0310025215149,60.916507720947266,0.0,0.0
8604199,-462.1237874031067,34.98076629638672,-476.36070013046265,39.02931594848633,-14.236912727355957,4.048549652099609
8604200,-444.6880760192871,20.179134368896484,-445.0853605270386,20.233375549316406,-0.39728450775146484,0.054241180419921875
8604201,-175.09431672096252,27.21222496032715,-175.09431672096252,27.21222496032715,0.0,0.0
8604204,-345.65775060653687,17.403573989868164,-348.7847709655762,17.85919952392578,-3.1270203590393066,0.4556255340576172
8604206,-350.13941955566406,53.455902099609375,-371.2330894470215,67.93544006347656,-21.093669891357422,14.479537963867188
8604207,-741.5518820285797,26.99863052368164,-763.1091713905334,29.713346481323242,-21.557289361953735,2.7147159576416016
8604210,-289.799702167511,47.65540313720703,-285.3414237499237,44.90514373779297,4.45827841758728,-2.7502593994140625
8604215,-972.2299826145172,28.24726104736328,-1026.8823812007904,34.92581558227539,-54.65239858627319,6.678554534912109
8604217,-782.4659986495972,24.06494140625,-790.2234106063843,24.83590316772461,-7.757411956787109,0.7709617614746094
8604224,-307.65535521507263,40.71884536743164,-347.68511295318604,59.76457595825195,-40.0297577381134,19.045730590820312
8604227,-443.47989654541016,71.1101303100586,-450.66767501831055,76.19859313964844,-7.187778472900391,5.088462829589844
8604229,-187.7666473388672,36.999229431152344,-187.7666473388672,36.999229431152344,0.0,0.0
8604230,-417.8626537322998,28.301115036010742,-428.31891775131226,30.770343780517578,-10.456264019012451,2.469228744506836
8604232,-200.58440732955933,31.76457977294922,-213.6944718360901,39.82072448730469,-13.110064506530762,8.056144714355469
8604234,-484.2870304584503,42.69846725463867,-499.8981592655182,48.191349029541016,-15.611128807067871,5.492881774902344
8604236,-394.05269861221313,37.157379150390625,-397.68270206451416,38.41565704345703,-3.6300034523010254,1.2582778930664062
8604239,-339.88665199279785,52.0482063293457,-352.9382257461548,60.57806396484375,-13.051573753356934,8.529857635498047
8604242,-223.99526643753052,47.559776306152344,-226.02305507659912,46.10397720336914,-2.0277886390686035,-1.4557991027832031
8604246,-333.9901351928711,44.49346923828125,-336.1463565826416,45.597137451171875,-2.156221389770508,1.103668212890625
8604247,-480.19214701652527,26.222379684448242,-481.59152483940125,26.47319793701172,-1.3993778228759766,0.25081825256347656
8604248,-203.31700778007507,46.34762191772461,-208.143221616745,50.76618957519531,-4.826213836669922,4.418567657470703
8604250,-567.5930285453796,35.50833511352539,-562.1564102172852,33.564788818359375,5.436618328094482,-1.9435462951660156
8604253,-1100.9794092178345,26.749229431152344,-1144.1874432563782,30.43170166015625,-43.2080340385437,3.6824722290039062
8604255,-714.0413527488708,33.69822311401367,-718.9680292606354,34.52606201171875,-4.926676511764526,0.8278388977050781
8604256,-435.2966845035553,32.53685760498047,-446.7763304710388,35.66645431518555,-11.47964596748352,3.129596710205078
8604257,-397.7806100845337,30.85019874572754,-405.59408473968506,32.99977493286133,-7.813474655151367,2.149576187133789
8604258,-699.5029199123383,34.84035110473633,-792.9886140823364,55.998390197753906,-93.48569416999817,21.158039093017578
8604260,-320.5354356765747,35.21615219116211,-318.84145975112915,34.559513092041016,1.6939759254455566,-0.6566390991210938
8604265,-231.28393840789795,30.001110076904297,-248.57060718536377,38.68492889404297,-17.28666877746582,8.683818817138672
8604267,-208.27311944961548,17.340702056884766,-208.15492510795593,17.31264877319336,0.1181943416595459,-0.02805328369140625
8604269,-474.455509185791,52.13288497924805,-471.12948417663574,50.707763671875,3.3260250091552734,-1.4251213073730469
8604276,-236.83549404144287,74.15072631835938,-245.8102297782898,87.2935791015625,-8.974735736846924,13.142852783203125
8604277,-308.15769720077515,54.7100830078125,-313.0519280433655,58.30043029785156,-4.894230842590332,3.5903472900390625
8604306,-443.40112113952637,45.71486282348633,-461.7459077835083,53.54745101928711,-18.344786643981934,7.832588195800781
8604313,-528.746958732605,29.648263931274414,-539.3547477722168,31.73443031311035,-10.607789039611816,2.0861663818359375
8604314,-400.77888107299805,40.89122772216797,-397.1699495315552,39.54738235473633,3.608931541442871,-1.3438453674316406
8604325,-376.54419231414795,25.689199447631836,-397.61599826812744,30.80645179748535,-21.071805953979492,5.117252349853516
8604332,-623.0574023723602,30.10481834411621,-696.1539280414581,44.88572692871094,-73.0965256690979,14.780908584594727
8604337,-431.492880821228,68.73938751220703,-446.7398271560669,79.8222427368164,-15.246946334838867,11.082855224609375
8604338,-677.7631759643555,48.08317947387695,-682.9729080200195,49.5361328125,-5.2097320556640625,1.4529533386230469
8604345,-888.3229043483734,35.43010330200195,-918.0661554336548,39.92539978027344,-29.743251085281372,4.495296478271484
8604350,-445.1526093482971,30.699636459350586,-471.58886194229126,37.62266540527344,-26.43625259399414,6.923028945922852
8604360,-422.52079033851624,32.848541259765625,-422.15744161605835,32.75004959106445,0.36334872245788574,-0.09849166870117188
8604361,-432.56150221824646,45.96949005126953,-449.00436997413635,53.169769287109375,-16.442867755889893,7.200279235839844
8604362,-276.2877821922302,51.77815246582031,-288.6553716659546,61.78422927856445,-12.367589473724365,10.00607681274414
8604371,-665.965744972229,16.223609924316406,-674.6910629272461,16.826839447021484,-8.72531795501709,0.6032295227050781
8604378,-545.2896852493286,52.00680160522461,-551.8011746406555,54.5195426940918,-6.511489391326904,2.5127410888671875
8604381,-691.0435996055603,53.06486129760742,-717.8494806289673,61.90319061279297,-26.805881023406982,8.838329315185547
8604387,-536.3760757446289,28.569807052612305,-555.5961227416992,32.21640396118164,-19.220046997070312,3.646596908569336
8604396,-267.9912700653076,41.35118103027344,-286.59505462646484,53.543094635009766,-18.603784561157227,12.191913604736328
8604403,-496.44947052001953,53.069149017333984,-523.3891606330872,65.83247375488281,-26.939690113067627,12.763324737548828
8604408,-258.1542797088623,23.294631958007812,-259.694043636322,23.736181259155273,-1.5397639274597168,0.44154930114746094
8604410,-250.07051157951355,25.73029136657715,-255.56428384780884,26.481998443603516,-5.493772268295288,0.7517070770263672
8604424,-394.61351442337036,46.1178092956543,-420.0216302871704,59.02021026611328,-25.40811586380005,12.902400970458984
8604426,-230.15965270996094,36.46105194091797,-239.20481872558594,41.996036529541016,-9.045166015625,5.534984588623047
